id,validator address,staked,delegated,commission rate,Total Staked,Rewards Earned
0,0xF2f366c49d1512Fd03ECE4135b8Eb8D841D7Bce8,35000000000000000000000,0,10
1,0x43fB5ef524117e164105dEbAC7740A7180b8BE1A,0,0,100000000000000000
2,0x1576B2bA23aefA84Ccb7B11eAAa8ef2123f40d38,0,0,100000000000000000
3,0x3f35601286358896AC25001D861945648E62153B,0,0,100000000000000000
4,0xe6F4BF9bC2ceBC7d4A6e1Fc7cA8002E1f8c5DaAE,35000000000000000000000,0,100000000000000000
5,0x9690C1149Ea8FDe9AeFd40B24d890c40a6a4d220,0,0,100000000000000000
6,0x3f825cD190f2E4179F7ab5ef934183Cb89E07fFa,35000000000000000000000,0,100000000000000000
7,0x20b49De5932Ef2CB6C8EFD78704D6bEB3D74538d,0,0,100000000000000000
8,0x2197473641B3aadF08cA6834BE9E3d779f3e6755,0,0,100000000000000000
9,0x2AADEa15C564e5CACd2D9B88C5765cf62c6d001B,0,0,100000000000000000
10,0xE2d233909d35EE8B1E76fE92510927F87A6FA2F7,0,0,100000000000000000
11,0x28FA9436b62D6F33dB3F11143641f3F1CFC42347,0,0,100000000000000000
12,0xD09800d2eC45d0754f09F9281bAc4Bce461567BF,0,0,100000000000000000
13,0x7755F1bFd447D1E8AbDfBf652f24D25c044E091f,0,0,100000000000000000
14,0x8454a31C3Fd5d781e28485217699576f073FAdBA,0,0,100000000000000000
15,0xc88f69ecdF79525B149299b794dAE7E465410C4a,0,0,100000000000000000
16,0x2fEC10a38bb7016feAA6069276d0888Da58C76FB,0,0,100000000000000000
17,0xA018bBdd0899186B980cB096A69fE3fB46b852e0,0,0,100000000000000000
18,0xFb702654C5667aD7555d80a5Bb3aaf6471846ce7,0,0,100000000000000000
19,0xCB9f0c1837EDae42Df9e35cA436B4A4543CCf799,0,0,100000000000000000
20,0x59eCf48345A221E0731E785ED79eD40d0A94E2A5,0,0,100000000000000000
21,0xF1C78ba466B7154875795C4e07089e278835DCad,0,0,100000000000000000
22,0xEfb936c0B2D86CEA47D452Adda45b62d0E512353,0,0,100000000000000000
23,0x8980dbBe60d92b53b08ff95eA1AaaAbb7F665bCB,0,0,100000000000000000
24,0x00597F76FFe1bfeEf0cD7cf43A3415772BB0309b,0,0,100000000000000000
25,0x376846dF4CD52a0E1ba5D4e81DCdb3Bd15c64046,0,0,100000000000000000
26,0xF5CfbFC65945C2D8e10c277faa439D6eAd853604,0,0,100000000000000000
27,0x549deAF2d8819B49Bae0C4d43Da90D65dCBF29C9,0,0,100000000000000000
28,0x2a8D3F9f3288fc244C6C25633941dBDccD345577,0,0,100000000000000000
29,0x0eE8E5dFeA4315fE69a4E0fe84f50CbFce8f1021,0,0,100000000000000000
30,0x2169ce84571a37BF3636Ac1BD858987736af6666,0,0,100000000000000000
31,0x3e615cC26272cA117A4B4296B7D96E6ADE538FB2,0,0,100000000000000000
32,0xCAe4ccaEF1dfE952dA0EB98eB25188Cb13251952,0,0,100000000000000000
33,0xe7EddaA6bd37849a8A39CD963b1da137032C9146,0,0,100000000000000000
34,0xF45fdb6165978bCf28619f56AD62380713B4eda1,0,0,100000000000000000
35,0x7Fa42d0d0A26F8378B7b5BA279f10D0bB0c628Ea,0,0,100000000000000000
36,0xDc43FfA6DE1B576F3A63daDb88Ac8870D9bB8481,0,0,100000000000000000
37,0x96e7CFCB8Fe7F57420B20903966414eBc981959b,0,0,100000000000000000
38,0x8EFD4Cf3fd4B55c1935c948769a01539F8ACa152,0,0,100000000000000000
39,0x850Be5564003F2247111129F045d7Ff4139bB8AD,0,0,100000000000000000
40,0x27feB2c2b87599dB1Ab83634Db5c5487A5d483e1,0,0,100000000000000000
41,0xA1Be19349c296C4c7125894672EbC1756493617a,0,0,100000000000000000
42,0x9EF59C331109fAFBbb9C400504f65E3E0DA424FE,0,0,100000000000000000
43,0x84F7Ff3e1731342b6e6971BB6721585203994cA9,0,0,100000000000000000
44,0x0BbdC44B3A6d03437735BD4745D86418386B6919,0,0,100000000000000000
45,0xa0d4cE1c3d6E2208c97238d3CA3Dca439A9b1a31,0,0,100000000000000000
46,0x47BDd82E141563A4A9934B434B996A76738E7a22,0,0,100000000000000000
47,0x71fa12190B70E0F128D70611178a0792a0d320F1,0,0,100000000000000000
48,0xe70adf9aE4d5F68E80A8E2C5EA3B916Dd49C6D87,0,0,100000000000000000
49,0xe8B6D2BF3Da9F9D66A528d605f4984D8618D21BA,0,0,100000000000000000
50,0x4Bd76C118557DCBf0636A4026996776B8B598C71,0,0,100000000000000000
51,0x0d727Ee26854aE316E58656733584ca8Ce776ddD,0,0,100000000000000000
52,0x6D09b1D176C8d1491f297A7352E59FC9Adbc562B,0,0,100000000000000000
53,0x93309ACC8162AC7233217c8Cc7Dc1c2Eb196245F,0,0,100000000000000000
54,0x666B1c15fB6C81e2517355074a0612e6DbA0B5B4,0,0,100000000000000000
55,0xe7FC147DE483D0B0dE439DD0AfdBadf49edD6afD,0,0,100000000000000000
56,0xB84a198615f5B0508E29b222CB17500e1D173447,0,0,100000000000000000
57,0xa13a7Bf2D777fA3Af28a636b59952eDf0Eaf5De8,0,0,100000000000000000
58,0xf2c66C3f39Cb92483B0787044fD4D0520A497c2d,35000000000000000000000,0,100000000000000000
59,0xAd231fEDEbb812Df012784f5B656f5b7fe309CFd,0,0,100000000000000000
